data,method1,method2,clustering,criteria,rank,value,methods
Veronica,Spectral (RBF),t-SNE,HC,ARI,2,0.6423523499153447,Spectral (RBF):t-SNE
Veronica,Spectral (RBF),t-SNE,HC,MI,2,0.7705765159233056,Spectral (RBF):t-SNE
Veronica,Spectral (RBF),t-SNE,HC,Fowlkes Mallows,2,0.7133449397128474,Spectral (RBF):t-SNE
Veronica,Spectral (RBF),t-SNE,HC,V Measure,2,0.7921706152233391,Spectral (RBF):t-SNE
Veronica,t-SNE,t-SNE,K-Means,ARI,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,K-Means,MI,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,K-Means,Fowlkes Mallows,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,K-Means,V Measure,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,HC,ARI,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,HC,MI,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,HC,Fowlkes Mallows,2,1.0,t-SNE:t-SNE
Veronica,t-SNE,t-SNE,HC,V Measure,2,1.0,t-SNE:t-SNE
Veronica,UMAP,t-SNE,K-Means,ARI,2,0.6598763160291737,UMAP:t-SNE
Veronica,UMAP,t-SNE,K-Means,MI,2,0.8186562792585077,UMAP:t-SNE
Veronica,UMAP,t-SNE,K-Means,Fowlkes Mallows,2,0.7295306961905608,UMAP:t-SNE
Veronica,UMAP,t-SNE,K-Means,V Measure,2,0.8368800591076411,UMAP:t-SNE
Veronica,UMAP,t-SNE,HC,ARI,2,0.6598763160291737,UMAP:t-SNE
Veronica,UMAP,t-SNE,HC,MI,2,0.8186562792585077,UMAP:t-SNE
Veronica,UMAP,t-SNE,HC,Fowlkes Mallows,2,0.7295306961905608,UMAP:t-SNE
Veronica,UMAP,t-SNE,HC,V Measure,2,0.8368800591076411,UMAP:t-SNE
Veronica,Isomap,UMAP,K-Means,ARI,2,0.4776236529959611,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,ARI,5,0.5613794352971455,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,ARI,10,0.5664441412246988,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,MI,2,0.6467568065359061,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,MI,5,0.694953958355825,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,MI,10,0.6949494554607776,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,Fowlkes Mallows,2,0.5853926075055732,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,Fowlkes Mallows,5,0.6589408917114151,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,Fowlkes Mallows,10,0.6650396299679417,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,V Measure,2,0.6817043826774881,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,V Measure,5,0.7240089477676789,Isomap:UMAP
Veronica,Isomap,UMAP,K-Means,V Measure,10,0.7236086485040814,Isomap:UMAP
Veronica,Isomap,UMAP,HC,ARI,2,0.4776236529959611,Isomap:UMAP
Veronica,Isomap,UMAP,HC,ARI,5,0.5613794352971455,Isomap:UMAP
Veronica,Isomap,UMAP,HC,ARI,10,0.5664441412246988,Isomap:UMAP
Veronica,Isomap,UMAP,HC,MI,2,0.6467568065359061,Isomap:UMAP
Veronica,Isomap,UMAP,HC,MI,5,0.694953958355825,Isomap:UMAP
Veronica,Isomap,UMAP,HC,MI,10,0.6949494554607776,Isomap:UMAP
Veronica,Isomap,UMAP,HC,Fowlkes Mallows,2,0.5853926075055732,Isomap:UMAP
Veronica,Isomap,UMAP,HC,Fowlkes Mallows,5,0.6589408917114151,Isomap:UMAP
Veronica,Isomap,UMAP,HC,Fowlkes Mallows,10,0.6650396299679417,Isomap:UMAP
Veronica,Isomap,UMAP,HC,V Measure,2,0.6817043826774881,Isomap:UMAP
Veronica,Isomap,UMAP,HC,V Measure,5,0.7240089477676789,Isomap:UMAP
Veronica,Isomap,UMAP,HC,V Measure,10,0.7236086485040814,Isomap:UMAP
Veronica,Random Projection,UMAP,K-Means,ARI,2,0.15165401670671896,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,ARI,5,0.3415341537268615,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,ARI,10,0.5483760088779773,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,MI,2,0.215806634699038,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,MI,5,0.3954267145745354,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,MI,10,0.5939371191602982,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,Fowlkes Mallows,2,0.31403285013142385,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,Fowlkes Mallows,5,0.4800034525258997,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,Fowlkes Mallows,10,0.6468639264780762,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,V Measure,2,0.2928248849449832,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,V Measure,5,0.4535228693227423,Random Projection:UMAP
Veronica,Random Projection,UMAP,K-Means,V Measure,10,0.6327890713210821,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,ARI,2,0.15165401670671896,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,ARI,5,0.3415341537268615,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,ARI,10,0.5483760088779773,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,MI,2,0.215806634699038,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,MI,5,0.3954267145745354,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,MI,10,0.5939371191602982,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,Fowlkes Mallows,2,0.31403285013142385,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,Fowlkes Mallows,5,0.4800034525258997,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,Fowlkes Mallows,10,0.6468639264780762,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,V Measure,2,0.2928248849449832,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,V Measure,5,0.4535228693227423,Random Projection:UMAP
Veronica,Random Projection,UMAP,HC,V Measure,10,0.6327890713210821,Random Projection:UMAP
Veronica,Spectral (NN),UMAP,K-Means,ARI,2,0.6594246499296276,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,ARI,5,0.6630480085229721,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,ARI,10,0.4708846703421765,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,MI,2,0.7611107705752299,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,MI,5,0.8000879425166594,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,MI,10,0.7006044072518798,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,Fowlkes Mallows,2,0.73422204440786,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,Fowlkes Mallows,5,0.7379324554368221,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,Fowlkes Mallows,10,0.6117367664754932,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,V Measure,2,0.7842632509527812,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,V Measure,5,0.8196283222163688,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,K-Means,V Measure,10,0.7311405750720958,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,ARI,2,0.6594246499296276,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,ARI,5,0.6630480085229721,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,ARI,10,0.4708846703421765,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,MI,2,0.7611107705752299,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,MI,5,0.8000879425166594,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,MI,10,0.7006044072518798,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,Fowlkes Mallows,2,0.73422204440786,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,Fowlkes Mallows,5,0.7379324554368221,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,Fowlkes Mallows,10,0.6117367664754932,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,V Measure,2,0.7842632509527812,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,V Measure,5,0.8196283222163688,Spectral (NN):UMAP
Veronica,Spectral (NN),UMAP,HC,V Measure,10,0.7311405750720958,Spectral (NN):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,ARI,2,0.5824856622079042,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,ARI,5,0.7886080998176063,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,ARI,10,0.29976557385662383,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,MI,2,0.6848419334023476,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,MI,5,0.8507851859248565,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,MI,10,0.5679239787476813,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,Fowlkes Mallows,2,0.6696689495539887,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,Fowlkes Mallows,5,0.8362511730873262,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,Fowlkes Mallows,10,0.5444685102767225,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,V Measure,2,0.7144837231909775,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,V Measure,5,0.8651103445312508,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,K-Means,V Measure,10,0.6121869749053294,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,ARI,2,0.5824856622079042,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,ARI,5,0.7886080998176063,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,ARI,10,0.29976557385662383,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,MI,2,0.6848419334023476,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,MI,5,0.8507851859248565,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,MI,10,0.5679239787476813,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,Fowlkes Mallows,2,0.6696689495539887,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,Fowlkes Mallows,5,0.8362511730873262,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,Fowlkes Mallows,10,0.5444685102767225,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,V Measure,2,0.7144837231909775,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,V Measure,5,0.8651103445312508,Spectral (RBF):UMAP
Veronica,Spectral (RBF),UMAP,HC,V Measure,10,0.6121869749053294,Spectral (RBF):UMAP
Veronica,UMAP,UMAP,K-Means,ARI,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,ARI,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,ARI,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,MI,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,MI,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,MI,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,Fowlkes Mallows,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,Fowlkes Mallows,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,Fowlkes Mallows,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,V Measure,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,V Measure,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,K-Means,V Measure,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,ARI,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,ARI,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,ARI,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,MI,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,MI,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,MI,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,Fowlkes Mallows,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,Fowlkes Mallows,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,Fowlkes Mallows,10,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,V Measure,2,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,V Measure,5,1.0,UMAP:UMAP
Veronica,UMAP,UMAP,HC,V Measure,10,1.0,UMAP:UMAP
WDBC,DAE,DAE,K-Means,ARI,2,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,ARI,5,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,ARI,10,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,MI,2,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,MI,5,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,MI,10,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,Fowlkes Mallows,2,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,Fowlkes Mallows,5,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,Fowlkes Mallows,10,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,V Measure,2,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,V Measure,5,1.0,DAE:DAE
WDBC,DAE,DAE,K-Means,V Measure,10,1.0,DAE:DAE
WDBC,DAE,DAE,HC,ARI,2,1.0,DAE:DAE
WDBC,DAE,DAE,HC,ARI,5,1.0,DAE:DAE
WDBC,DAE,DAE,HC,ARI,10,1.0,DAE:DAE
WDBC,DAE,DAE,HC,MI,2,1.0,DAE:DAE
WDBC,DAE,DAE,HC,MI,5,1.0,DAE:DAE
WDBC,DAE,DAE,HC,MI,10,1.0,DAE:DAE
WDBC,DAE,DAE,HC,Fowlkes Mallows,2,1.0,DAE:DAE
WDBC,DAE,DAE,HC,Fowlkes Mallows,5,1.0,DAE:DAE
WDBC,DAE,DAE,HC,Fowlkes Mallows,10,1.0,DAE:DAE
WDBC,DAE,DAE,HC,V Measure,2,1.0,DAE:DAE
WDBC,DAE,DAE,HC,V Measure,5,1.0,DAE:DAE
WDBC,DAE,DAE,HC,V Measure,10,1.0,DAE:DAE
WDBC,DAE,Isomap,K-Means,ARI,2,0.4428525795827912,DAE:Isomap
WDBC,DAE,Isomap,K-Means,ARI,5,0.3732857278768934,DAE:Isomap
WDBC,DAE,Isomap,K-Means,ARI,10,0.2906327063331016,DAE:Isomap
WDBC,DAE,Isomap,K-Means,MI,2,0.39320275123223547,DAE:Isomap
WDBC,DAE,Isomap,K-Means,MI,5,0.34972010538439346,DAE:Isomap
WDBC,DAE,Isomap,K-Means,MI,10,0.2805574015554279,DAE:Isomap
WDBC,DAE,Isomap,K-Means,Fowlkes Mallows,2,0.7696013114727925,DAE:Isomap
WDBC,DAE,Isomap,K-Means,Fowlkes Mallows,5,0.7410922062374461,DAE:Isomap
WDBC,DAE,Isomap,K-Means,Fowlkes Mallows,10,0.7159060865379339,DAE:Isomap
WDBC,DAE,Isomap,K-Means,V Measure,2,0.3944986878576573,DAE:Isomap
WDBC,DAE,Isomap,K-Means,V Measure,5,0.35111346566004825,DAE:Isomap
WDBC,DAE,Isomap,K-Means,V Measure,10,0.28215926695719123,DAE:Isomap
WDBC,DAE,Isomap,HC,ARI,2,0.4428525795827912,DAE:Isomap
WDBC,DAE,Isomap,HC,ARI,5,0.3732857278768934,DAE:Isomap
WDBC,DAE,Isomap,HC,ARI,10,0.2906327063331016,DAE:Isomap
WDBC,DAE,Isomap,HC,MI,2,0.39320275123223547,DAE:Isomap
WDBC,DAE,Isomap,HC,MI,5,0.34972010538439346,DAE:Isomap
WDBC,DAE,Isomap,HC,MI,10,0.2805574015554279,DAE:Isomap
WDBC,DAE,Isomap,HC,Fowlkes Mallows,2,0.7696013114727925,DAE:Isomap
WDBC,DAE,Isomap,HC,Fowlkes Mallows,5,0.7410922062374461,DAE:Isomap
WDBC,DAE,Isomap,HC,Fowlkes Mallows,10,0.7159060865379339,DAE:Isomap
WDBC,DAE,Isomap,HC,V Measure,2,0.3944986878576573,DAE:Isomap
WDBC,DAE,Isomap,HC,V Measure,5,0.35111346566004825,DAE:Isomap
WDBC,DAE,Isomap,HC,V Measure,10,0.28215926695719123,DAE:Isomap
WDBC,DAE,MDS,K-Means,ARI,2,0.4514118811202713,DAE:MDS
WDBC,DAE,MDS,K-Means,ARI,5,0.3908338429623071,DAE:MDS
WDBC,DAE,MDS,K-Means,ARI,10,0.3155982703894909,DAE:MDS
WDBC,DAE,MDS,K-Means,MI,2,0.3962285616930248,DAE:MDS
WDBC,DAE,MDS,K-Means,MI,5,0.36223719729752,DAE:MDS
WDBC,DAE,MDS,K-Means,MI,10,0.3067068736622739,DAE:MDS
WDBC,DAE,MDS,K-Means,Fowlkes Mallows,2,0.7713189682533883,DAE:MDS
WDBC,DAE,MDS,K-Means,Fowlkes Mallows,5,0.7443939497955445,DAE:MDS
WDBC,DAE,MDS,K-Means,Fowlkes Mallows,10,0.7198366817654596,DAE:MDS
WDBC,DAE,MDS,K-Means,V Measure,2,0.3975160191991673,DAE:MDS
WDBC,DAE,MDS,K-Means,V Measure,5,0.3635805845314654,DAE:MDS
WDBC,DAE,MDS,K-Means,V Measure,10,0.3082201569966467,DAE:MDS
WDBC,DAE,MDS,HC,ARI,2,0.4514118811202713,DAE:MDS
WDBC,DAE,MDS,HC,ARI,5,0.3908338429623071,DAE:MDS
WDBC,DAE,MDS,HC,ARI,10,0.3155982703894909,DAE:MDS
WDBC,DAE,MDS,HC,MI,2,0.3962285616930248,DAE:MDS
WDBC,DAE,MDS,HC,MI,5,0.36223719729752,DAE:MDS
WDBC,DAE,MDS,HC,MI,10,0.3067068736622739,DAE:MDS
WDBC,DAE,MDS,HC,Fowlkes Mallows,2,0.7713189682533883,DAE:MDS
WDBC,DAE,MDS,HC,Fowlkes Mallows,5,0.7443939497955445,DAE:MDS
WDBC,DAE,MDS,HC,Fowlkes Mallows,10,0.7198366817654596,DAE:MDS
WDBC,DAE,MDS,HC,V Measure,2,0.3975160191991673,DAE:MDS
WDBC,DAE,MDS,HC,V Measure,5,0.3635805845314654,DAE:MDS
WDBC,DAE,MDS,HC,V Measure,10,0.3082201569966467,DAE:MDS
WDBC,DAE,NMDS,K-Means,ARI,2,0.0,DAE:NMDS
WDBC,DAE,NMDS,K-Means,ARI,5,0.0,DAE:NMDS
WDBC,DAE,NMDS,K-Means,ARI,10,0.0004521523918820655,DAE:NMDS
WDBC,DAE,NMDS,K-Means,MI,2,0.0003435048278453412,DAE:NMDS
WDBC,DAE,NMDS,K-Means,MI,5,0.0,DAE:NMDS
WDBC,DAE,NMDS,K-Means,MI,10,0.0,DAE:NMDS
WDBC,DAE,NMDS,K-Means,Fowlkes Mallows,2,0.5483525892334538,DAE:NMDS
WDBC,DAE,NMDS,K-Means,Fowlkes Mallows,5,0.5611882539185473,DAE:NMDS
WDBC,DAE,NMDS,K-Means,Fowlkes Mallows,10,0.5774735528208623,DAE:NMDS
WDBC,DAE,NMDS,K-Means,V Measure,2,0.002348284561505243,DAE:NMDS
WDBC,DAE,NMDS,K-Means,V Measure,5,0.0018384001997242085,DAE:NMDS
WDBC,DAE,NMDS,K-Means,V Measure,10,0.0020598800165237017,DAE:NMDS
WDBC,DAE,NMDS,HC,ARI,2,0.0,DAE:NMDS
WDBC,DAE,NMDS,HC,ARI,5,0.0,DAE:NMDS
WDBC,DAE,NMDS,HC,ARI,10,0.0004521523918820655,DAE:NMDS
WDBC,DAE,NMDS,HC,MI,2,0.0003435048278453412,DAE:NMDS
WDBC,DAE,NMDS,HC,MI,5,0.0,DAE:NMDS
WDBC,DAE,NMDS,HC,MI,10,0.0,DAE:NMDS
WDBC,DAE,NMDS,HC,Fowlkes Mallows,2,0.5483525892334538,DAE:NMDS
WDBC,DAE,NMDS,HC,Fowlkes Mallows,5,0.5611882539185473,DAE:NMDS
WDBC,DAE,NMDS,HC,Fowlkes Mallows,10,0.5774735528208623,DAE:NMDS
WDBC,DAE,NMDS,HC,V Measure,2,0.002348284561505243,DAE:NMDS
WDBC,DAE,NMDS,HC,V Measure,5,0.0018384001997242085,DAE:NMDS
WDBC,DAE,NMDS,HC,V Measure,10,0.0020598800165237017,DAE:NMDS
WDBC,DAE,PCA,K-Means,ARI,2,0.4634826336231078,DAE:PCA
WDBC,DAE,PCA,K-Means,ARI,5,0.4001202393597975,DAE:PCA
WDBC,DAE,PCA,K-Means,ARI,10,0.3136637137292732,DAE:PCA
WDBC,DAE,PCA,K-Means,MI,2,0.3990015844915058,DAE:PCA
WDBC,DAE,PCA,K-Means,MI,5,0.36576504773278656,DAE:PCA
WDBC,DAE,PCA,K-Means,MI,10,0.30591644377064353,DAE:PCA
WDBC,DAE,PCA,K-Means,Fowlkes Mallows,2,0.7738670505634606,DAE:PCA
WDBC,DAE,PCA,K-Means,Fowlkes Mallows,5,0.7491858562983459,DAE:PCA
WDBC,DAE,PCA,K-Means,Fowlkes Mallows,10,0.7198920169276677,DAE:PCA
WDBC,DAE,PCA,K-Means,V Measure,2,0.4002738653835534,DAE:PCA
WDBC,DAE,PCA,K-Means,V Measure,5,0.3671123625225939,DAE:PCA
WDBC,DAE,PCA,K-Means,V Measure,10,0.3074324792799328,DAE:PCA
WDBC,DAE,PCA,HC,ARI,2,0.4634826336231078,DAE:PCA
WDBC,DAE,PCA,HC,ARI,5,0.4001202393597975,DAE:PCA
WDBC,DAE,PCA,HC,ARI,10,0.3136637137292732,DAE:PCA
WDBC,DAE,PCA,HC,MI,2,0.3990015844915058,DAE:PCA
WDBC,DAE,PCA,HC,MI,5,0.36576504773278656,DAE:PCA
WDBC,DAE,PCA,HC,MI,10,0.30591644377064353,DAE:PCA
WDBC,DAE,PCA,HC,Fowlkes Mallows,2,0.7738670505634606,DAE:PCA
WDBC,DAE,PCA,HC,Fowlkes Mallows,5,0.7491858562983459,DAE:PCA
WDBC,DAE,PCA,HC,Fowlkes Mallows,10,0.7198920169276677,DAE:PCA
WDBC,DAE,PCA,HC,V Measure,2,0.4002738653835534,DAE:PCA
WDBC,DAE,PCA,HC,V Measure,5,0.3671123625225939,DAE:PCA
WDBC,DAE,PCA,HC,V Measure,10,0.3074324792799328,DAE:PCA
WDBC,DAE,Random Projection,K-Means,ARI,2,0.22483992424401067,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,ARI,5,0.256262962302832,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,ARI,10,0.23969335889654225,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,MI,2,0.1921804666470176,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,MI,5,0.2365906117715964,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,MI,10,0.2388157855006333,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,Fowlkes Mallows,2,0.6838601392993701,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,Fowlkes Mallows,5,0.7046749192849089,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,Fowlkes Mallows,10,0.6995210978628844,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,V Measure,2,0.19395825729888272,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,V Measure,5,0.23828731483202004,DAE:Random Projection
WDBC,DAE,Random Projection,K-Means,V Measure,10,0.2405365219687246,DAE:Random Projection
WDBC,DAE,Random Projection,HC,ARI,2,0.22483992424401067,DAE:Random Projection
WDBC,DAE,Random Projection,HC,ARI,5,0.256262962302832,DAE:Random Projection
WDBC,DAE,Random Projection,HC,ARI,10,0.23969335889654225,DAE:Random Projection
WDBC,DAE,Random Projection,HC,MI,2,0.1921804666470176,DAE:Random Projection
WDBC,DAE,Random Projection,HC,MI,5,0.2365906117715964,DAE:Random Projection
WDBC,DAE,Random Projection,HC,MI,10,0.2388157855006333,DAE:Random Projection
WDBC,DAE,Random Projection,HC,Fowlkes Mallows,2,0.6838601392993701,DAE:Random Projection
WDBC,DAE,Random Projection,HC,Fowlkes Mallows,5,0.7046749192849089,DAE:Random Projection
WDBC,DAE,Random Projection,HC,Fowlkes Mallows,10,0.6995210978628844,DAE:Random Projection
WDBC,DAE,Random Projection,HC,V Measure,2,0.19395825729888272,DAE:Random Projection
WDBC,DAE,Random Projection,HC,V Measure,5,0.23828731483202004,DAE:Random Projection
WDBC,DAE,Random Projection,HC,V Measure,10,0.2405365219687246,DAE:Random Projection
WDBC,DAE,Spectral (NN),K-Means,ARI,2,0.3283310559159009,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,ARI,5,0.3043016753688219,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,ARI,10,0.1996380791635516,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,MI,2,0.2919686545105147,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,MI,5,0.2968216989462173,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,MI,10,0.20253262432657124,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,Fowlkes Mallows,2,0.7313001561986708,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,Fowlkes Mallows,5,0.7457087793989361,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,Fowlkes Mallows,10,0.7233582099228828,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,V Measure,2,0.29354079628713026,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,V Measure,5,0.2984989938805165,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),K-Means,V Measure,10,0.2045639033322752,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,ARI,2,0.3283310559159009,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,ARI,5,0.3043016753688219,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,ARI,10,0.1996380791635516,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,MI,2,0.2919686545105147,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,MI,5,0.2968216989462173,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,MI,10,0.20253262432657124,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,Fowlkes Mallows,2,0.7313001561986708,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,Fowlkes Mallows,5,0.7457087793989361,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,Fowlkes Mallows,10,0.7233582099228828,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,V Measure,2,0.29354079628713026,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,V Measure,5,0.2984989938805165,DAE:Spectral (NN)
WDBC,DAE,Spectral (NN),HC,V Measure,10,0.2045639033322752,DAE:Spectral (NN)
