data,method1,method2,noise,sigma,criteria,rank,value,methods
Statlog,Random Projection,Spectral (NN),Normal,0.0,V Measure,10,0.6445804332828957,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,1.0,ARI,10,0.13476206177046346,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,1.0,MI,10,0.21999978632658074,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,1.0,Fowlkes Mallows,10,0.3152731980431128,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,1.0,V Measure,10,0.22363264629870194,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,2.0,ARI,10,0.019657510412347968,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,2.0,MI,10,0.03429695449033477,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,2.0,Fowlkes Mallows,10,0.1803445089478905,Random Projection:Spectral (NN)
Statlog,Random Projection,Spectral (NN),Normal,2.0,V Measure,10,0.03836962069870588,Random Projection:Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,0.5,ARI,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,0.5,MI,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,0.5,Fowlkes Mallows,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,0.5,V Measure,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,1.0,ARI,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,1.0,MI,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,1.0,Fowlkes Mallows,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Laplace,1.0,V Measure,2,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.0,ARI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.0,MI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.0,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.0,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.5,ARI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.5,MI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.5,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,0.5,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.0,ARI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.0,MI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.0,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.0,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.5,ARI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.5,MI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.5,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,1.5,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,2.0,ARI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,2.0,MI,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,2.0,Fowlkes Mallows,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Normal,2.0,V Measure,10,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.0,ARI,10,0.0033592099305954077,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.0,MI,10,0.009486239988311149,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.4303599860514103,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.0,V Measure,10,0.016594734715339576,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.5,ARI,10,0.0023717346195623276,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.5,MI,10,0.009134966672758234,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.5,Fowlkes Mallows,10,0.46851186142232604,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,0.5,V Measure,10,0.01603323878288347,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.0,ARI,10,0.00320168471292144,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.0,MI,10,0.00894137564252161,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.47787191027802506,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.0,V Measure,10,0.015792569163878042,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.5,ARI,10,0.0020266938422367304,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.5,MI,10,0.007001618659342663,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.5,Fowlkes Mallows,10,0.43410619370504283,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,1.5,V Measure,10,0.013623767190747281,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,2.0,ARI,10,0.002435010329926259,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,2.0,MI,10,0.009811218064056921,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.40070021506066056,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Normal,2.0,V Measure,10,0.01630741732949282,Spectral (NN):Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.0,ARI,10,-0.003558145239886096,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.0,MI,10,-0.003144011060620084,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.9917600073238596,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.0,V Measure,10,0.0004350149482185971,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.5,ARI,10,-0.003576349210868468,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.5,MI,10,-0.0031580014324998594,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.5,Fowlkes Mallows,10,0.9916215573485216,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,0.5,V Measure,10,0.0004405415539654635,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.0,ARI,10,-0.0035551326386369046,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.0,MI,10,-0.0031465453492117864,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.9917256430512134,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.0,V Measure,10,0.0004371241886678872,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.5,ARI,10,-0.0034721430690631346,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.5,MI,10,-0.003096616555490911,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.5,Fowlkes Mallows,10,0.9920556693679231,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,1.5,V Measure,10,0.000425643270743776,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,2.0,ARI,10,-0.0034840444531185964,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,2.0,MI,10,-0.003088094756158803,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.9873175924344446,DAE:Spectral (RBF)
Statlog,DAE,Spectral (RBF),Normal,2.0,V Measure,10,0.00047602870650068866,DAE:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.0,ARI,10,-0.0012768052967131328,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.0,MI,10,0.00018057271857742875,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.4426579463582566,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.0,V Measure,10,0.0072728760407027625,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.5,ARI,10,0.0005491870428952464,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.5,MI,10,0.0033476718407244237,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.5,Fowlkes Mallows,10,0.4074267078693899,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,0.5,V Measure,10,0.010362004378841798,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.0,ARI,10,0.00021345154381627616,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.0,MI,10,0.001423024537243944,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.4001077433027737,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.0,V Measure,10,0.008397999913031804,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.5,ARI,10,2.8985713261128336e-05,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.5,MI,10,0.0006254754030308493,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.5,Fowlkes Mallows,10,0.4042767720541083,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,1.5,V Measure,10,0.007323000692629534,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,2.0,ARI,10,-0.00014942610849956166,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,2.0,MI,10,0.004415311457309827,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.4021874394451388,Isomap:Spectral (RBF)
Statlog,Isomap,Spectral (RBF),Normal,2.0,V Measure,10,0.010937235333057998,Isomap:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.0,ARI,10,0.0047595545700303485,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.0,MI,10,0.025644585744063683,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.4279541419940134,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.0,V Measure,10,0.032499137144492006,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.5,ARI,10,0.004997570763860584,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.5,MI,10,0.025917453543206345,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.5,Fowlkes Mallows,10,0.4332547386648167,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,0.5,V Measure,10,0.03263055641927856,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.0,ARI,10,0.0043707058413569155,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.0,MI,10,0.02216251577224203,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.42593299245860344,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.0,V Measure,10,0.028880538556597626,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.5,ARI,10,0.0026590176907631824,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.5,MI,10,0.013126547529623563,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.5,Fowlkes Mallows,10,0.41025434658064897,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,1.5,V Measure,10,0.019691651767149324,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,2.0,ARI,10,0.0016215898976030137,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,2.0,MI,10,0.007820636423492493,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.3945890737418647,MDS:Spectral (RBF)
Statlog,MDS,Spectral (RBF),Normal,2.0,V Measure,10,0.014330876175143609,MDS:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,0.0,ARI,10,0.0057796048654674345,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,0.0,MI,10,0.027814293534455414,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.47009773853189385,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,0.0,V Measure,10,0.03456593428596405,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,1.0,ARI,10,0.00425800206631621,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,1.0,MI,10,0.02336169450628347,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.43500883903218934,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,1.0,V Measure,10,0.030041928175836664,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,2.0,ARI,10,0.0018813004977293463,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,2.0,MI,10,0.008319150865255746,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.40509103861587803,Random Projection:Spectral (RBF)
Statlog,Random Projection,Spectral (RBF),Normal,2.0,V Measure,10,0.014799218942260321,Random Projection:Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.0,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.0,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.0,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.5,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.5,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.5,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,0.5,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.0,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.0,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.0,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.5,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.5,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.5,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,1.5,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,2.0,ARI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,2.0,MI,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Normal,2.0,V Measure,10,1.0,Spectral (RBF):Spectral (RBF)
Statlog,DAE,t-SNE,Normal,0.0,ARI,2,-0.0002022619037899304,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.0,MI,2,-0.0002869948429061032,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.4011267223511429,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.0,V Measure,2,0.00485081990520217,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.5,ARI,2,-0.00023828970007454405,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.5,MI,2,-0.000364588845251453,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.39766103925913365,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,0.5,V Measure,2,0.004773839773041088,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.0,ARI,2,-6.40659542023358e-05,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.0,MI,2,-9.394465636675784e-05,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.38835193858955674,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.0,V Measure,2,0.005043865961957259,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.5,ARI,2,-5.316994120290061e-05,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.5,MI,2,-8.783488599818764e-05,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.5,Fowlkes Mallows,2,0.3908462481512718,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,1.5,V Measure,2,0.005049746023639887,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,2.0,ARI,2,-4.7425016886069644e-05,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,2.0,MI,2,-7.237980330350727e-05,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.39319291904942255,DAE:t-SNE
Statlog,DAE,t-SNE,Normal,2.0,V Measure,2,0.005064926857747332,DAE:t-SNE
Statlog,Isomap,t-SNE,Normal,0.0,ARI,2,0.4853037146064603,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.0,MI,2,0.5929136729736525,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.5727898385073459,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.0,V Measure,2,0.5946329414477686,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.5,ARI,2,0.41388354288759543,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.5,MI,2,0.4821068503509103,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.51131469489309,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,0.5,V Measure,2,0.48428512112340727,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.0,ARI,2,0.2410068240337408,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.0,MI,2,0.29329470268339436,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.36066765404289197,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.0,V Measure,2,0.29622248207062896,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.5,ARI,2,0.1290118442363864,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.5,MI,2,0.1583158293146317,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.5,Fowlkes Mallows,2,0.2655938775957163,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,1.5,V Measure,2,0.161798013554181,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,2.0,ARI,2,0.061226715412423215,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,2.0,MI,2,0.08060639734759814,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.20875266095116618,Isomap:t-SNE
Statlog,Isomap,t-SNE,Normal,2.0,V Measure,2,0.08441251261223247,Isomap:t-SNE
Statlog,MDS,t-SNE,Normal,0.0,ARI,2,0.5217754109551325,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.0,MI,2,0.6297236443198426,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.6119292067363031,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.0,V Measure,2,0.6314122728163679,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.5,ARI,2,0.456788289013589,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.5,MI,2,0.5403985497946162,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.5458839886783398,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,0.5,V Measure,2,0.5423628794129606,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.0,ARI,2,0.24194208556665722,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.0,MI,2,0.3118321857023554,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.3590870624022348,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.0,V Measure,2,0.31466633764094915,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.5,ARI,2,0.1128271925290283,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.5,MI,2,0.16325393947333672,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.5,Fowlkes Mallows,2,0.25129745619371,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,1.5,V Measure,2,0.16670997248673744,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,2.0,ARI,2,0.06565734647911337,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,2.0,MI,2,0.09132520195004007,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.21084793121988596,MDS:t-SNE
Statlog,MDS,t-SNE,Normal,2.0,V Measure,2,0.09507385215649417,MDS:t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.0,ARI,2,0.4236199680505235,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.0,MI,2,0.613260935078584,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.0,Fowlkes Mallows,2,0.5658923530686824,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.0,V Measure,2,0.6151988300605609,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.5,ARI,2,0.4597713180085525,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.5,MI,2,0.6080083691896413,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.5,Fowlkes Mallows,2,0.5726503155990524,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,0.5,V Measure,2,0.6097993686704039,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.0,ARI,2,0.2728298658468057,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.0,MI,2,0.39660108713513087,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.0,Fowlkes Mallows,2,0.3969368142265361,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.0,V Measure,2,0.39915816981900887,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.5,ARI,2,0.13062172812683082,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.5,MI,2,0.21535087763256583,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.5,Fowlkes Mallows,2,0.27257366302560027,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,1.5,V Measure,2,0.21863240859231325,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,2.0,ARI,2,0.07153982251459945,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,2.0,MI,2,0.11396218210639127,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,2.0,Fowlkes Mallows,2,0.21972289984375665,Spectral (NN):t-SNE
Statlog,Spectral (NN),t-SNE,Normal,2.0,V Measure,2,0.11764694322739393,Spectral (NN):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.0,ARI,2,-0.0006608301545066106,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.0,MI,2,0.00260340485073702,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.0,Fowlkes Mallows,2,0.39962704771399166,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.0,V Measure,2,0.009253677191649792,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.5,ARI,2,0.0012596059729169783,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.5,MI,2,0.0057769147415623915,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.5,Fowlkes Mallows,2,0.39814699891709665,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,0.5,V Measure,2,0.012392962507873388,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,1.0,ARI,2,0.0009320445627429152,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,1.0,MI,2,0.005340938007303865,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,1.0,Fowlkes Mallows,2,0.38838046389976677,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,1.0,V Measure,2,0.012011214215446497,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,1.5,ARI,2,0.0028837339644197284,Spectral (RBF):t-SNE
Statlog,Spectral (RBF),t-SNE,Normal,1.5,MI,2,0.008610741428896751,Spectral (RBF):t-SNE
