data,method1,method2,noise,sigma,clustering,criteria,rank,value
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,MI,10,-0.002884157699704283
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,Fowlkes Mallows,2,0.21767144819453174
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,Fowlkes Mallows,5,0.2765905643002824
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,Fowlkes Mallows,10,0.39641516477073135
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,V Measure,2,0.0036532418620743717
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,V Measure,5,0.006413810825627158
PANCAN,NMDS,Spectral (RBF),Normal,1.0,HC,V Measure,10,0.0077470600421806575
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,ARI,2,-0.0015234238357484454
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,ARI,5,0.0008244497560528043
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,ARI,10,-0.0012530866966466714
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,MI,2,-0.0013431907565900456
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,MI,5,0.0026433934795371326
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,MI,10,-0.002634973085754488
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,Fowlkes Mallows,2,0.2147364411010076
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,Fowlkes Mallows,5,0.2387684078227703
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,Fowlkes Mallows,10,0.28597516134602763
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,V Measure,2,0.005452679290758465
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,V Measure,5,0.009762951720950515
PANCAN,NMDS,Spectral (RBF),Normal,2.0,K-Means,V Measure,10,0.00597252181229686
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,ARI,2,0.0028347195112400033
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,ARI,5,0.0034491726333499948
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,ARI,10,-0.0011329797622927054
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,MI,2,0.0010320900792120868
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,MI,5,-0.0007332956310641888
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,MI,10,-0.0052922758534700775
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,Fowlkes Mallows,2,0.22423895453776466
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,Fowlkes Mallows,5,0.28007284266973154
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,Fowlkes Mallows,10,0.3813555512262895
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,V Measure,2,0.0078702171780819
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,V Measure,5,0.006821316941042086
PANCAN,NMDS,Spectral (RBF),Normal,2.0,HC,V Measure,10,0.00500117834407359
PANCAN,NMDS,t-SNE,Laplace,0.0,K-Means,ARI,2,-0.0009236648628682873
PANCAN,NMDS,t-SNE,Laplace,0.0,K-Means,MI,2,0.00023418483149504786
PANCAN,NMDS,t-SNE,Laplace,0.0,K-Means,Fowlkes Mallows,2,0.21156330596725134
PANCAN,NMDS,t-SNE,Laplace,0.0,K-Means,V Measure,2,0.0069649133143887074
PANCAN,NMDS,t-SNE,Laplace,0.0,HC,ARI,2,0.003030401672712811
PANCAN,NMDS,t-SNE,Laplace,0.0,HC,MI,2,4.714062859257512e-05
PANCAN,NMDS,t-SNE,Laplace,0.0,HC,Fowlkes Mallows,2,0.2345597774240621
PANCAN,NMDS,t-SNE,Laplace,0.0,HC,V Measure,2,0.006981697060912611
PANCAN,NMDS,t-SNE,Laplace,1.0,K-Means,ARI,2,-0.0021247810050178586
PANCAN,NMDS,t-SNE,Laplace,1.0,K-Means,MI,2,-0.0020995948616385875
PANCAN,NMDS,t-SNE,Laplace,1.0,K-Means,Fowlkes Mallows,2,0.22914787105620715
PANCAN,NMDS,t-SNE,Laplace,1.0,K-Means,V Measure,2,0.005378731292641525
PANCAN,NMDS,t-SNE,Laplace,1.0,HC,ARI,2,-0.0027282524058827268
PANCAN,NMDS,t-SNE,Laplace,1.0,HC,MI,2,-0.0027228539488600998
PANCAN,NMDS,t-SNE,Laplace,1.0,HC,Fowlkes Mallows,2,0.2352312101432371
PANCAN,NMDS,t-SNE,Laplace,1.0,HC,V Measure,2,0.0048242226524905785
PANCAN,NMDS,t-SNE,Laplace,2.0,K-Means,ARI,2,-0.003526011858186657
PANCAN,NMDS,t-SNE,Laplace,2.0,K-Means,MI,2,-0.0025038255844255933
PANCAN,NMDS,t-SNE,Laplace,2.0,K-Means,Fowlkes Mallows,2,0.2316291532581227
PANCAN,NMDS,t-SNE,Laplace,2.0,K-Means,V Measure,2,0.004606468623956036
PANCAN,NMDS,t-SNE,Laplace,2.0,HC,ARI,2,-0.0011321829585502945
PANCAN,NMDS,t-SNE,Laplace,2.0,HC,MI,2,0.00019680794465936184
PANCAN,NMDS,t-SNE,Laplace,2.0,HC,Fowlkes Mallows,2,0.2542969314382651
PANCAN,NMDS,t-SNE,Laplace,2.0,HC,V Measure,2,0.007572146943072669
PANCAN,NMDS,t-SNE,Normal,0.0,K-Means,ARI,2,-0.00039226499505057327
PANCAN,NMDS,t-SNE,Normal,0.0,K-Means,MI,2,-0.0018149819914323004
PANCAN,NMDS,t-SNE,Normal,0.0,K-Means,Fowlkes Mallows,2,0.2140856180592638
PANCAN,NMDS,t-SNE,Normal,0.0,K-Means,V Measure,2,0.004951776080045836
PANCAN,NMDS,t-SNE,Normal,0.0,HC,ARI,2,0.0034125003786642746
PANCAN,NMDS,t-SNE,Normal,0.0,HC,MI,2,0.0007003402645081156
PANCAN,NMDS,t-SNE,Normal,0.0,HC,Fowlkes Mallows,2,0.23568854464426614
PANCAN,NMDS,t-SNE,Normal,0.0,HC,V Measure,2,0.007655501024650769
PANCAN,NMDS,t-SNE,Normal,1.0,K-Means,ARI,2,-0.00019138386012444917
PANCAN,NMDS,t-SNE,Normal,1.0,K-Means,MI,2,-0.0011360962685419515
PANCAN,NMDS,t-SNE,Normal,1.0,K-Means,Fowlkes Mallows,2,0.21628496675786926
PANCAN,NMDS,t-SNE,Normal,1.0,K-Means,V Measure,2,0.005646014843144428
PANCAN,NMDS,t-SNE,Normal,1.0,HC,ARI,2,-0.00025645545529265926
PANCAN,NMDS,t-SNE,Normal,1.0,HC,MI,2,-0.001878773563497745
PANCAN,NMDS,t-SNE,Normal,1.0,HC,Fowlkes Mallows,2,0.22086976368646316
PANCAN,NMDS,t-SNE,Normal,1.0,HC,V Measure,2,0.004954010003382127
PANCAN,NMDS,t-SNE,Normal,2.0,K-Means,ARI,2,-0.0009411943422609109
PANCAN,NMDS,t-SNE,Normal,2.0,K-Means,MI,2,-0.003235575514283915
PANCAN,NMDS,t-SNE,Normal,2.0,K-Means,Fowlkes Mallows,2,0.2288080806853777
PANCAN,NMDS,t-SNE,Normal,2.0,K-Means,V Measure,2,0.004123818486114894
PANCAN,NMDS,t-SNE,Normal,2.0,HC,ARI,2,0.00015020357061248682
PANCAN,NMDS,t-SNE,Normal,2.0,HC,MI,2,-0.0005694878872525412
PANCAN,NMDS,t-SNE,Normal,2.0,HC,Fowlkes Mallows,2,0.2275443478031385
PANCAN,NMDS,t-SNE,Normal,2.0,HC,V Measure,2,0.00671907805677306
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,ARI,2,-0.0016618223457583446
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,ARI,5,-0.0006831865743844687
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,ARI,10,-0.0017066885181019338
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,MI,2,0.00015744662577776063
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,MI,5,-0.001066390371575189
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,MI,10,-0.0020533361244135387
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,Fowlkes Mallows,2,0.21699182156432384
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,Fowlkes Mallows,5,0.2103316783619782
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,Fowlkes Mallows,10,0.20924525445115935
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,V Measure,2,0.006948606749156147
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,V Measure,5,0.005663279594249063
PANCAN,NMDS,UMAP,Laplace,0.0,K-Means,V Measure,10,0.004679847359076579
PANCAN,NMDS,UMAP,Laplace,0.0,HC,ARI,2,0.00300312656223228
PANCAN,NMDS,UMAP,Laplace,0.0,HC,ARI,5,-0.004139879338848068
PANCAN,NMDS,UMAP,Laplace,0.0,HC,ARI,10,0.00020693517512491088
PANCAN,NMDS,UMAP,Laplace,0.0,HC,MI,2,0.0003872846588835346
PANCAN,NMDS,UMAP,Laplace,0.0,HC,MI,5,0.0018699505873967163
PANCAN,NMDS,UMAP,Laplace,0.0,HC,MI,10,9.329313162688412e-05
PANCAN,NMDS,UMAP,Laplace,0.0,HC,Fowlkes Mallows,2,0.2336892525142223
PANCAN,NMDS,UMAP,Laplace,0.0,HC,Fowlkes Mallows,5,0.23013399333132076
PANCAN,NMDS,UMAP,Laplace,0.0,HC,Fowlkes Mallows,10,0.22213593575721266
PANCAN,NMDS,UMAP,Laplace,0.0,HC,V Measure,2,0.007311114393585435
PANCAN,NMDS,UMAP,Laplace,0.0,HC,V Measure,5,0.008804218143364522
PANCAN,NMDS,UMAP,Laplace,0.0,HC,V Measure,10,0.006918081258629022
PANCAN,NMDS,UMAP,Laplace,0.5,K-Means,ARI,5,0.0012386222987674164
PANCAN,NMDS,UMAP,Laplace,0.5,K-Means,MI,5,-0.0016917683965823815
PANCAN,NMDS,UMAP,Laplace,0.5,K-Means,Fowlkes Mallows,5,0.3941232974280857
PANCAN,NMDS,UMAP,Laplace,0.5,K-Means,V Measure,5,0.008118386115935822
PANCAN,NMDS,UMAP,Laplace,0.5,HC,ARI,5,-0.005595945612121669
PANCAN,NMDS,UMAP,Laplace,0.5,HC,MI,5,0.004711423524452448
PANCAN,NMDS,UMAP,Laplace,0.5,HC,Fowlkes Mallows,5,0.41304867197332457
PANCAN,NMDS,UMAP,Laplace,0.5,HC,V Measure,5,0.01499005949435501
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,ARI,2,-0.0018193693391500574
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,ARI,5,0.00032253064286602096
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,ARI,10,0.00023035318944723907
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,MI,2,-0.0018253580952725297
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,MI,5,-0.0002623829103917736
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,MI,10,-0.0001465037094187285
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,Fowlkes Mallows,2,0.2068055758624015
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,Fowlkes Mallows,5,0.2106141723625035
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,Fowlkes Mallows,10,0.2113728754453127
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,V Measure,2,0.0048645558093356606
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,V Measure,5,0.006455859598766751
PANCAN,NMDS,UMAP,Laplace,1.0,K-Means,V Measure,10,0.006580809144491714
PANCAN,NMDS,UMAP,Laplace,1.0,HC,ARI,2,-0.002968573270727165
PANCAN,NMDS,UMAP,Laplace,1.0,HC,ARI,5,-0.0018535141469875238
PANCAN,NMDS,UMAP,Laplace,1.0,HC,ARI,10,0.0005061303911242254
PANCAN,NMDS,UMAP,Laplace,1.0,HC,MI,2,-0.001140478396387225
PANCAN,NMDS,UMAP,Laplace,1.0,HC,MI,5,-0.003260555526653457
PANCAN,NMDS,UMAP,Laplace,1.0,HC,MI,10,0.000387554736774388
PANCAN,NMDS,UMAP,Laplace,1.0,HC,Fowlkes Mallows,2,0.2220109709573652
PANCAN,NMDS,UMAP,Laplace,1.0,HC,Fowlkes Mallows,5,0.21464837637295028
PANCAN,NMDS,UMAP,Laplace,1.0,HC,Fowlkes Mallows,10,0.22998033836184525
PANCAN,NMDS,UMAP,Laplace,1.0,HC,V Measure,2,0.00571805188596411
PANCAN,NMDS,UMAP,Laplace,1.0,HC,V Measure,5,0.0035370311987903296
PANCAN,NMDS,UMAP,Laplace,1.0,HC,V Measure,10,0.007294559712905249
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,ARI,2,-0.0013062813062294587
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,ARI,5,0.002589597346477538
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,ARI,10,-0.0010596188658471006
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,MI,2,-0.0017998212295574653
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,MI,5,0.004825459839664531
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,MI,10,-0.0020041824826338827
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,Fowlkes Mallows,2,0.2245937875065491
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,Fowlkes Mallows,5,0.22442973252482867
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,Fowlkes Mallows,10,0.2114850982944566
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,V Measure,2,0.005078041997591725
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,V Measure,5,0.011624211686015948
PANCAN,NMDS,UMAP,Laplace,2.0,K-Means,V Measure,10,0.004749249998847555
PANCAN,NMDS,UMAP,Laplace,2.0,HC,ARI,2,-0.003466064132736618
PANCAN,NMDS,UMAP,Laplace,2.0,HC,ARI,5,-0.0017880616260913785
PANCAN,NMDS,UMAP,Laplace,2.0,HC,ARI,10,0.004987481703561811
PANCAN,NMDS,UMAP,Laplace,2.0,HC,MI,2,-0.0026651866216233487
PANCAN,NMDS,UMAP,Laplace,2.0,HC,MI,5,-0.001730250745293968
PANCAN,NMDS,UMAP,Laplace,2.0,HC,MI,10,-0.0011445096437594387
PANCAN,NMDS,UMAP,Laplace,2.0,HC,Fowlkes Mallows,2,0.2218760298825468
PANCAN,NMDS,UMAP,Laplace,2.0,HC,Fowlkes Mallows,5,0.21257466554290427
PANCAN,NMDS,UMAP,Laplace,2.0,HC,Fowlkes Mallows,10,0.2362004850466009
PANCAN,NMDS,UMAP,Laplace,2.0,HC,V Measure,2,0.0042188754535367285
PANCAN,NMDS,UMAP,Laplace,2.0,HC,V Measure,5,0.005037786427535549
PANCAN,NMDS,UMAP,Laplace,2.0,HC,V Measure,10,0.005791657718111776
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,ARI,2,-0.0012943339025929257
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,ARI,5,0.0011035691337872528
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,ARI,10,0.0009511537999520523
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,MI,2,-0.002691605573821339
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,MI,5,0.0013607761922504755
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,MI,10,0.0017893238558775789
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,Fowlkes Mallows,2,0.2178895597304332
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,Fowlkes Mallows,5,0.21126000668539527
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,Fowlkes Mallows,10,0.211968632477292
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,V Measure,2,0.004124632003723497
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,V Measure,5,0.008068850696187416
PANCAN,NMDS,UMAP,Normal,0.0,K-Means,V Measure,10,0.008503267286720654
PANCAN,NMDS,UMAP,Normal,0.0,HC,ARI,2,0.003069097571793607
PANCAN,NMDS,UMAP,Normal,0.0,HC,ARI,5,-4.635331546016182e-05
PANCAN,NMDS,UMAP,Normal,0.0,HC,ARI,10,-0.0014338646328632355
PANCAN,NMDS,UMAP,Normal,0.0,HC,MI,2,0.000546657972363875
PANCAN,NMDS,UMAP,Normal,0.0,HC,MI,5,-0.0025325782802132443
PANCAN,NMDS,UMAP,Normal,0.0,HC,MI,10,-0.002683877279468096
PANCAN,NMDS,UMAP,Normal,0.0,HC,Fowlkes Mallows,2,0.23514278892771676
PANCAN,NMDS,UMAP,Normal,0.0,HC,Fowlkes Mallows,5,0.2261872593364831
PANCAN,NMDS,UMAP,Normal,0.0,HC,Fowlkes Mallows,10,0.22495985203507324
PANCAN,NMDS,UMAP,Normal,0.0,HC,V Measure,2,0.007500109134956222
PANCAN,NMDS,UMAP,Normal,0.0,HC,V Measure,5,0.004356880233968319
PANCAN,NMDS,UMAP,Normal,0.0,HC,V Measure,10,0.004204864175712622
PANCAN,NMDS,UMAP,Normal,0.5,K-Means,ARI,5,-0.00044127754868344553
PANCAN,NMDS,UMAP,Normal,0.5,K-Means,MI,5,-0.0003832346563606127
PANCAN,NMDS,UMAP,Normal,0.5,K-Means,Fowlkes Mallows,5,0.4264464120382168
PANCAN,NMDS,UMAP,Normal,0.5,K-Means,V Measure,5,0.010753082277993998
PANCAN,NMDS,UMAP,Normal,0.5,HC,ARI,5,0.0029709917177705844
PANCAN,NMDS,UMAP,Normal,0.5,HC,MI,5,-0.00010623841829919035
PANCAN,NMDS,UMAP,Normal,0.5,HC,Fowlkes Mallows,5,0.455003387358827
PANCAN,NMDS,UMAP,Normal,0.5,HC,V Measure,5,0.010461055968637379
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,ARI,2,-6.0507498350965355e-05
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,ARI,5,-0.001453657212642743
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,ARI,10,-0.0007212828745606073
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,MI,2,-0.0006233285859981447
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,MI,5,-0.0016528152184030404
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,MI,10,-0.0006354773495624851
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,Fowlkes Mallows,2,0.22002103556155106
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,Fowlkes Mallows,5,0.2093449127424344
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,Fowlkes Mallows,10,0.21007009564748355
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,V Measure,2,0.006191264416256346
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,V Measure,5,0.00507665812802583
PANCAN,NMDS,UMAP,Normal,1.0,K-Means,V Measure,10,0.006088821771552965
PANCAN,NMDS,UMAP,Normal,1.0,HC,ARI,2,-0.0018818328991074891
PANCAN,NMDS,UMAP,Normal,1.0,HC,ARI,5,-0.0002992336698496247
PANCAN,NMDS,UMAP,Normal,1.0,HC,ARI,10,-0.0031176672665119997
PANCAN,NMDS,UMAP,Normal,1.0,HC,MI,2,-0.0033390739139343858
PANCAN,NMDS,UMAP,Normal,1.0,HC,MI,5,0.0004872495570782423
PANCAN,NMDS,UMAP,Normal,1.0,HC,MI,10,-0.0009345966571289151
PANCAN,NMDS,UMAP,Normal,1.0,HC,Fowlkes Mallows,2,0.22377802864488214
PANCAN,NMDS,UMAP,Normal,1.0,HC,Fowlkes Mallows,5,0.2343331057170229
PANCAN,NMDS,UMAP,Normal,1.0,HC,Fowlkes Mallows,10,0.2334943348434246
PANCAN,NMDS,UMAP,Normal,1.0,HC,V Measure,2,0.0035421272067718006
PANCAN,NMDS,UMAP,Normal,1.0,HC,V Measure,5,0.007444848939288981
PANCAN,NMDS,UMAP,Normal,1.0,HC,V Measure,10,0.006043335246499776
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,ARI,2,-0.0005589564822847397
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,ARI,5,0.0007481167913222013
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,ARI,10,-0.0020149870483147686
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,MI,2,4.3428315322373164e-05
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,MI,5,0.0032404695904839987
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,MI,10,-0.002605122165902092
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,Fowlkes Mallows,2,0.21259450371363028
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,Fowlkes Mallows,5,0.2147769696432377
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,Fowlkes Mallows,10,0.2136907316649511
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,V Measure,2,0.0067852853650850935
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,V Measure,5,0.009974133435604977
PANCAN,NMDS,UMAP,Normal,2.0,K-Means,V Measure,10,0.0041795116591665715
PANCAN,NMDS,UMAP,Normal,2.0,HC,ARI,2,0.0006320723976017549
PANCAN,NMDS,UMAP,Normal,2.0,HC,ARI,5,-2.8221460469048853e-06
PANCAN,NMDS,UMAP,Normal,2.0,HC,ARI,10,0.0008567955158174849
PANCAN,NMDS,UMAP,Normal,2.0,HC,MI,2,-0.0010482377100568283
PANCAN,NMDS,UMAP,Normal,2.0,HC,MI,5,0.000878284193181501
PANCAN,NMDS,UMAP,Normal,2.0,HC,MI,10,-0.0017251785776550978
PANCAN,NMDS,UMAP,Normal,2.0,HC,Fowlkes Mallows,2,0.2142306989290008
PANCAN,NMDS,UMAP,Normal,2.0,HC,Fowlkes Mallows,5,0.2191144361659504
PANCAN,NMDS,UMAP,Normal,2.0,HC,Fowlkes Mallows,10,0.2314583528603932
PANCAN,NMDS,UMAP,Normal,2.0,HC,V Measure,2,0.0057077296868083575
PANCAN,NMDS,UMAP,Normal,2.0,HC,V Measure,5,0.007679326958181539
PANCAN,NMDS,UMAP,Normal,2.0,HC,V Measure,10,0.005218248451217939
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,ARI,2,0.3234138012900131
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,ARI,5,0.5801374810064761
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,ARI,10,0.6989690352787233
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,MI,2,0.3914892357093645
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,MI,5,0.6355742827901528
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,MI,10,0.7751887049158671
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,Fowlkes Mallows,2,0.4822509458059509
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,Fowlkes Mallows,5,0.6780450187741918
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,Fowlkes Mallows,10,0.7688708519148927
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,V Measure,2,0.3957731032679749
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,V Measure,5,0.6381008764146732
PANCAN,PCA,Isomap,Laplace,0.0,K-Means,V Measure,10,0.7767512610984766
PANCAN,PCA,Isomap,Laplace,0.0,HC,ARI,2,0.378955837128993
PANCAN,PCA,Isomap,Laplace,0.0,HC,ARI,5,0.5927626095142149
PANCAN,PCA,Isomap,Laplace,0.0,HC,ARI,10,0.7192435341530458
PANCAN,PCA,Isomap,Laplace,0.0,HC,MI,2,0.4203898354983072
PANCAN,PCA,Isomap,Laplace,0.0,HC,MI,5,0.6965881555627127
PANCAN,PCA,Isomap,Laplace,0.0,HC,MI,10,0.8025624967371415
PANCAN,PCA,Isomap,Laplace,0.0,HC,Fowlkes Mallows,2,0.5420502203462265
PANCAN,PCA,Isomap,Laplace,0.0,HC,Fowlkes Mallows,5,0.7127341792244359
PANCAN,PCA,Isomap,Laplace,0.0,HC,Fowlkes Mallows,10,0.7866023607701678
PANCAN,PCA,Isomap,Laplace,0.0,HC,V Measure,2,0.4246405195289387
PANCAN,PCA,Isomap,Laplace,0.0,HC,V Measure,5,0.6988593677324799
PANCAN,PCA,Isomap,Laplace,0.0,HC,V Measure,10,0.8039388955447464
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,ARI,2,-0.0028304038660225783
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,ARI,5,-0.0020777444966878504
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,ARI,10,0.00024015818776616451
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,MI,2,-0.004142288340323244
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,MI,5,-0.0004267155280907769
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,MI,10,0.00047872424686696907
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,Fowlkes Mallows,2,0.2234799003710113
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,Fowlkes Mallows,5,0.25449200207092154
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,Fowlkes Mallows,10,0.21303951792125692
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,V Measure,2,0.002891840938440653
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,V Measure,5,0.006860032560357081
PANCAN,PCA,Isomap,Laplace,0.5,K-Means,V Measure,10,0.007224641312155309
PANCAN,PCA,Isomap,Laplace,0.5,HC,ARI,2,-0.001143434103842878
PANCAN,PCA,Isomap,Laplace,0.5,HC,ARI,5,-0.011112284491342484
PANCAN,PCA,Isomap,Laplace,0.5,HC,ARI,10,-0.002778522867449181
PANCAN,PCA,Isomap,Laplace,0.5,HC,MI,2,-0.00023098307866165082
PANCAN,PCA,Isomap,Laplace,0.5,HC,MI,5,-0.00013558996290397471
PANCAN,PCA,Isomap,Laplace,0.5,HC,MI,10,0.00021550343342604462
PANCAN,PCA,Isomap,Laplace,0.5,HC,Fowlkes Mallows,2,0.24343634708602305
PANCAN,PCA,Isomap,Laplace,0.5,HC,Fowlkes Mallows,5,0.2708556415363558
PANCAN,PCA,Isomap,Laplace,0.5,HC,Fowlkes Mallows,10,0.233033274015457
PANCAN,PCA,Isomap,Laplace,0.5,HC,V Measure,2,0.007086648621941294
PANCAN,PCA,Isomap,Laplace,0.5,HC,V Measure,5,0.007299360516583505
PANCAN,PCA,Isomap,Laplace,0.5,HC,V Measure,10,0.007166456253822974
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,ARI,2,0.2773131304305642
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,ARI,5,0.5965054953737324
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,ARI,10,0.7528774519815506
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,MI,2,0.368635989748557
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,MI,5,0.6561280868693399
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,MI,10,0.7915192609135918
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,Fowlkes Mallows,2,0.4454488982453896
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,Fowlkes Mallows,5,0.6895947409008948
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,Fowlkes Mallows,10,0.8086163280950555
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,V Measure,2,0.3730623323883831
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,V Measure,5,0.6585061418192929
PANCAN,PCA,Isomap,Laplace,1.0,K-Means,V Measure,10,0.7929557483045422
PANCAN,PCA,Isomap,Laplace,1.0,HC,ARI,2,0.3024791962180787
PANCAN,PCA,Isomap,Laplace,1.0,HC,ARI,5,0.5481456693702471
